name,discount,url,number,sold_number,text,,,6
SHEIN LUNE Notched Neck Flounce Sleeve Tunic Dress,0,//img.ltwebstatic.com/images3_pi/2021/10/15/1634295491760506902fe3d92b4c61d1936eb9f6b1_thumbnail_405x552.jpg,42,57,"['Blue and White ', 'Boho ', 'Ditsy Floral ', 'Top ', 'Round Neck ', 'Contrast Lace ', 'Short Sleeve ', 'Petal Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '97% Polyester, 3% Elastane ', 'Machine wash, do not dry clean,wash with the soft detergent ', 'No ']",,,
SHEIN Essnce Ladder Distressed Raw Trim Skinny Jeans,0,//img.ltwebstatic.com/images3_pi/2022/05/12/16523325054a7bab6d2ec5fc614eba0e01dfa5fbf2_thumbnail_405x552.jpg,36,249,"['Dark Wash ', 'Plain ', 'Flare Leg ', 'Zipper Fly ', 'Pocket, Button Front ', 'High Waist ', 'Long ', 'Regular Fit ', 'High Stretch ', 'Denim ', '70% Cotton, 28% Polyester, 2% Elastane ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN Essnce Solid Ribbed Knit Top,0,//img.ltwebstatic.com/images3_pi/2021/02/28/161451602012df37d412a861c03b5dd32724c2ac13_thumbnail_405x552.jpg,54,350,"['White ', 'Casual ', 'Plain ', 'Drawstring, Zipper ', 'Zip Up ', 'Hooded ', 'Long Sleeve ', 'Regular Sleeve ', 'Crop ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash, do not dry clean ', 'No ']",,,
SHEIN LUNE Button Detail V Neck Tee,0,//img.ltwebstatic.com/images3_pi/2023/01/03/16727231564b6761982309166b199a4689b833dda6_thumbnail_405x552.jpg,50,102,"['Black ', 'Casual ', 'Plain ', 'Spaghetti Strap ', 'Cami ', 'Sleeveless ', 'Natural ', 'Mermaid ', 'Maxi ', 'Slim Fit ', 'Slight Stretch ', 'Knitted Fabric ', '90% Viscose, 10% Polyester ', 'Machine wash, do not dry clean ', 'No ']",,,
SHEIN VCAY Paisley Print Shirred Detail Ruffle Hem Dress,0,//img.ltwebstatic.com/images3_pi/2022/12/21/167160054596cdc8e1fff285582081a880bee06829_thumbnail_405x552.jpg,49,104,"['White ', 'Casual ', 'Graphic ', 'Top ', 'V neck ', 'Button ', 'Three Quarter Length Sleeve ', 'Roll Up Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '96% Polyester, 4% Elastane ', 'Machine wash, do not dry clean,wash with the soft detergent ', 'Semi-Sheer ']",,,
SHEIN LUNE Key Hole Back Fake Drawstring Waist Jumpsuit,0,//img.ltwebstatic.com/images3_pi/2022/06/15/1655258366200ef1b3c1aeaf34e42101eb6b065ee6_thumbnail_405x552.jpg,38,151,"['Dark Wash ', 'Plain ', 'Flare Leg ', 'Bootcut ', 'Zipper Fly ', 'Button, Pocket, Zipper ', 'Drop Waist ', 'Long ', 'Regular Fit ', 'High Stretch ', 'Denim ', '65% Cotton, 28% Polyester, 5% Viscose, 2% Elastane ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN EZwear Slant Pocket Denim Overall Jumpsuit Without Top,0,//img.ltwebstatic.com/images3_pi/2022/01/11/1641866457dfb362362d6847e18858d01905e2fb47_thumbnail_405x552.jpg,53,302,"['Coffee Brown ', 'Boho ', 'All Over Print ', 'Wide Leg ', 'Elastic Waist ', 'Shirred ', 'High Waist ', 'Short ', 'Loose ', 'Non-Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
Hollow Out Criss Cross Backless Cover Up Dress,0,//img.ltwebstatic.com/images3_pi/2023/04/19/16818696147a0497236c8447b8830685ce16a4e9c2_thumbnail_405x552.jpg,20,274,"['White ', 'Boho ', 'Plain ', 'Ruffle, Scallop, Ruffle Hem, Zipper, Eyelet Embroidery ', 'V neck ', 'Smock ', 'Sleeveless ', 'High Waist ', 'Flared ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Tall High Waist Button Front Flare Leg Jeans,0,//img.ltwebstatic.com/images3_pi/2022/07/12/1657614068928d20cfc442d1fce94f6664a46d97ed_thumbnail_405x552.jpg,52,120,"['Black ', 'Boho ', 'Plain ', 'Ruffle ', 'High Cut ', 'Wireless Bra ', 'Halter ', '3 Piece Set ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ', 'Lined ']",,,
SHEIN Clasi Floral Print Belted Dress,0,//img.ltwebstatic.com/images3_pi/2023/02/14/1676360075e98e1d703195dfa91c87b552040cbe23_thumbnail_405x552.jpg,42,116,"['Black ', 'Plain ', 'Skinny ', 'Zipper Fly ', 'Button, Pocket, Ripped, Zipper ', 'Natural ', 'Long ', 'Skinny ', 'Medium Stretch ', 'Denim ', '70% Cotton, 28% Polyester, 2% Elastane ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN EZwear Graffiti Print Tapered Pants,0,//img.ltwebstatic.com/images3_pi/2022/01/04/1641265531878903dc78ee3e6b8f49c2856369c59d_thumbnail_405x552.jpg,39,189,"['White ', 'Casual ', 'Plain ', 'Scoop Neck ', 'Eyelet Embroidery ', 'Long Sleeve ', 'Flounce Sleeve ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Knitted Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
Knot Waist Cover Up Skirt,0,//img.ltwebstatic.com/images3_pi/2020/06/16/1592281193e8d2aae38445fedbd8a910e4a24f3bc7_thumbnail_405x552.jpg,51,190,"['Black ', 'Elegant ', 'Plain ', 'Natural ', 'Mini ', 'Loose ', 'Flared ', 'Medium Stretch ', 'Fabric ', '97% Polyester, 3% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
DAZY Striped Pattern Knit Top,0,//img.ltwebstatic.com/images3_pi/2022/06/30/1656557012194c7180e48a3556ccdfaf08e22f4885_thumbnail_405x552.jpg,29,156,"['Green ', 'Casual ', 'Plain ', 'Top ', 'Stand Collar ', 'Tie Back ', 'Half Sleeve ', 'Batwing Sleeve ', 'Long ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Unlined ', 'No Padding ', 'No ']",,,
SHEIN LUNE Solid Ruched Side Tank Dress,0,//img.ltwebstatic.com/images3_pi/2023/02/28/16775568196df1325f1e2d27da5a0dd16bc55dfd98_thumbnail_405x552.jpg,43,115,"['Black ', 'Plain ', 'Straight Leg ', 'Cargo Pants ', 'Zipper Fly ', 'Pocket, Zipper, Button Front ', 'Drop Waist ', 'Long ', 'Regular Fit ', 'Non-Stretch ', 'Denim ', '70% Cotton, 19% Polyester, 11% Viscose ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN LUNE Ditsy Floral Print Petal Sleeve Blouse,0,//img.ltwebstatic.com/images3_pi/2023/02/24/16772169560be11549d14f15370b6063f6c6b7e0c5_thumbnail_405x552.jpg,37,171,"['Dark Wash ', 'Plain ', 'Straight Leg ', 'Zipper Fly ', 'Button, Pocket, Zipper ', 'High Waist ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Denim ', '85% Cotton, 15% Polyester ', 'Machine wash, do not dry clean ', 'No ']",,,
SHEIN EZwear Solid Cami Top & Split Thigh Skirt,0,//img.ltwebstatic.com/images3_pi/2023/04/04/168060319223e3f6268276b1e1e338cf3a1a64ca28_thumbnail_405x552.jpg,32,399,"['Green ', 'Cute ', 'All Over Print ', 'Ruffle Hem ', 'Round Neck ', 'Smock ', 'Short Sleeve ', 'Flounce Sleeve ', 'High Waist ', 'Flounce ', 'Knee Length ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Clasi Polka Dot Print Batwing Sleeve Belted Wide Leg Jumpsuit,0,//img.ltwebstatic.com/images3_pi/2023/06/19/1687150049799158717beb720bed3549d1bc8b2345_thumbnail_405x552.jpg,42,103,"['Burnt Orange ', 'Casual ', 'Plain ', 'Straight Leg ', 'Elastic Waist ', 'Knot, Pocket, Paperbag Waist ', 'High Waist ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
DAZY Solid Cami Dress,0,//img.ltwebstatic.com/images3_pi/2023/01/31/1675145484eb117516d0ccd4a9d7ab7a9877420367_thumbnail_405x552.jpg,68,232,"['Black ', 'Casual ', 'Slogan ', 'Pullovers ', 'Round Neck ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Yes ', 'No ']",,,
SHEIN Clasi Feather Print Roll Tab Sleeve Blouse,0,//img.ltwebstatic.com/images3_pi/2022/10/20/1666267425e4fc72d6103b64cb812752c9dbc308ac_thumbnail_405x552.jpg,38,169,"['Hot Pink ', 'Casual ', 'Plain ', 'Regular ', 'Pullovers ', 'Round Neck ', 'Long Sleeve ', 'Bishop Sleeve ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '42% Acrylic, 30% Polyester, 28% Polyamide ', 'Hand wash or professional dry clean ', 'No ']",,,
SHEIN ICON Straight Leg Jeans,0,//img.ltwebstatic.com/images3_pi/2021/06/07/1623052614e4fca606cd9637cff03010f6dcd63a64_thumbnail_405x552.jpg,28,101,"['Multicolor ', 'Casual ', 'Colorblock ', 'Tank ', 'Square Neck ', 'Belted ', 'Long ', 'Regular Fit ', 'Sleeveless ', 'High Waist ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN VCAY Shirred Waist Dalmatian Shorts,0,//img.ltwebstatic.com/images3_pi/2021/03/05/161491726306b025974f95c7d1d09254f81c1f7db5_thumbnail_405x552.jpg,21,353,"['Brown ', 'Boho ', 'All Over Print ', 'Wide Leg ', 'Elastic Waist ', 'Shirred ', 'High Waist ', 'Short ', 'Loose ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN VCAY Eyelet Embroidery Scallop Trim Dress,0,//img.ltwebstatic.com/images3_pi/2023/04/03/168049640746a143616ea82bf10979406a206882a9_thumbnail_405x552.jpg,56,84,"['White ', 'Casual ', 'Letter, Cartoon ', 'Pullovers ', 'Round Neck ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular ', 'Oversized ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Hand wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Cartoon And Letter Graphic Thermal Lined Sweatshirt,0,//img.ltwebstatic.com/images3_pi/2022/08/22/1661154189e122e6f1b38ab5c68865b0ffbd846868_thumbnail_405x552.jpg,5,115,"['Pink ', 'Casual ', 'Polka Dot ', 'Fake Buttons, Belted ', 'Round Neck ', 'A Line ', 'Short Sleeve ', 'Batwing Sleeve ', 'High Waist ', 'Flared ', 'Midi ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'Yes ', 'No ']",,,
SHEIN EZwear Slant Pocket Ripped Skinny Jeans,0,//img.ltwebstatic.com/images3_pi/2022/01/10/1641805222b6f0fe47111b2e4c5760019c7eefde3f_thumbnail_405x552.jpg,59,335,"['Multicolor ', 'Elegant ', 'Floral ', 'Ruched ', 'Wireless Bra ', 'Halter ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ']",,,
Mono Bikini Set Crisscross Halter Wireless Bra Top & High Cut Bikini Bottom & Mesh Cover Up Pants 3 Piece Swimsuit,0,//img.ltwebstatic.com/images3_pi/2021/05/28/1622178280b20a40594080573b3519c0cd8b167ed8_thumbnail_405x552.jpg,10,285,"['Black and White ', 'Casual ', 'Ditsy Floral ', 'Scoop Neck ', 'Ruched Bust ', 'Short Sleeve ', 'Puff Sleeve ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Scoop Neck Flounce Sleeve Crop Tee,0,//img.ltwebstatic.com/images3_pi/2022/11/01/16672878468f3e6928a52ece005fdabb71abeeaefa_thumbnail_405x552.jpg,31,129,"['Black ', 'Boho ', 'Ditsy Floral ', 'Split Thigh ', 'High Waist ', 'Long ', 'Regular Fit ', 'Slit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash, do not dry clean ', 'No ']",,,
SHEIN Frenchy High Waist Textured Flare Skirt,0,//img.ltwebstatic.com/images3_pi/2021/08/20/1629437662545e178f6e56d7f03a6364c47231d9a9_thumbnail_405x552.jpg,13,108,"['Grey ', 'Casual ', 'Plain ', 'Rib-Knit ', 'Halter ', 'Cami ', 'Sleeveless ', 'Pencil ', 'Long ', 'Slim Fit ', 'High Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEINBlues Flap Pocket Cargo Jeans,0,//img.ltwebstatic.com/images3_pi/2023/07/18/16896783198f689a08a56dbbc9e68ebc94e34d4431_thumbnail_405x552.jpg,40,51,"['Apricot ', 'Boho ', 'Tribal ', 'Top ', 'Round Neck ', 'Short Sleeve ', 'Flounce Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN LUNE Tie Front Slant Pockets Tank Romper,0,//img.ltwebstatic.com/images3_pi/2023/01/06/1672968916bee606e7d6d204a32de091211ad9a704_thumbnail_405x552.jpg,47,136,"['Hot Pink ', 'Casual ', 'Plain ', 'Wide Leg ', 'Zipper Fly ', 'Button, Pocket, Zipper ', 'High Waist ', 'Long ', 'Loose ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN EZwear Letter Graphic Drop Shoulder Sweatshirt,0,//img.ltwebstatic.com/images3_pi/2022/08/25/1661418902dbb5cee1ad0fe9818d2b7aa6dac007e2_thumbnail_405x552.jpg,37,107,"['Black ', 'Casual ', 'Plain ', 'Tank ', 'Scoop Neck ', 'Pocket ', 'Short ', 'Regular Fit ', 'Sleeveless ', 'High Waist ', 'Medium Stretch ', 'Knitted Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN Clasi Tie Back Batwing Sleeve Solid Blouse,0,//img.ltwebstatic.com/images3_pi/2022/04/29/1651233216322b3b8483714a28f86148e277b989a6_thumbnail_405x552.jpg,24,68,"['Multicolor ', 'Casual ', 'All Over Print ', 'Maxi ', 'Fabric ', 'Machine wash, do not dry clean,wash with the soft detergent ']",,,
SHEIN EZwear High Waist Roll Up Hem Denim Shorts,0,//img.ltwebstatic.com/images3_pi/2023/05/08/1683511031fcc6b058abd2a4a7a40f12978a0cc393_thumbnail_405x552.jpg,49,89,"['Light Wash ', 'Plain ', 'Straight Leg ', 'Zipper Fly ', 'Button, Pocket, Zipper ', 'High Waist ', 'Long ', 'Regular Fit ', 'Non-Stretch ', 'Denim ', '92% Cotton, 5% Polyester, 3% Viscose ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN VCAY Allover Print Flounce Sleeve Ruffle Hem Smock Dress,0,//img.ltwebstatic.com/images3_pi/2023/02/28/16775661437e7de36777d03de497e15a239e188b72_thumbnail_405x552.jpg,46,82,"['Black ', 'Elegant ', 'Plain ', 'Tapered/Carrot ', 'Button ', 'High Waist ', 'Long ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN EZwear 4pcs Solid Notched Tank Top,0,//img.ltwebstatic.com/images3_pi/2021/11/03/163591712248f8a430f03e6cc34060383920ea1289_thumbnail_405x552.jpg,28,107,"['Multicolor ', 'Casual ', 'Striped ', 'Tank ', 'Notched ', 'Belted, Rib-Knit ', 'Short ', 'Regular Fit ', 'Sleeveless ', 'High Waist ', 'Slight Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Unlined ', 'Yes ', 'No ']",,,
SHEIN Essnce Tie Paperbag Waist Slant Pocket Shorts,0,//img.ltwebstatic.com/images3_pi/2022/07/06/165710486514868501eab6507695470939ff56a3b7_thumbnail_405x552.jpg,50,190,"['Black and White ', 'Casual ', 'Colorblock ', 'Round Neck ', 'Contrast Binding ', 'Short Sleeve ', 'Regular Sleeve ', 'Crop ', 'Regular Fit ', 'High Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Hand wash,do not dry clean ', 'No ']",,,
SHEIN Privé Drop Shoulder Textured Knit Sweater,0,//img.ltwebstatic.com/images3_pi/2022/08/24/166133842722a66565c18330a7310672aeecbe2266_thumbnail_405x552.jpg,42,111,"['Blue and White ', 'Casual ', 'Floral, All Over Print ', 'Top ', 'Stand Collar ', 'Frill ', 'Long Sleeve ', 'Flounce Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash, do not dry clean ', 'No ']",,,
SHEIN Essnce Ripped Raw Trim Skinny Jeans,0,//img.ltwebstatic.com/images3_pi/2021/11/02/16358394644870fb6c3bfaf1b33c77c91b609f01c1_thumbnail_405x552.jpg,30,160,"['Multicolor ', 'Casual ', 'Striped ', 'Crop ', 'Pullovers ', 'Round Neck ', 'Long Sleeve ', 'Bishop Sleeve ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Acrylic ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN VCAY Polka Dot Print Batwing Sleeve Belted Dress,0,//img.ltwebstatic.com/images3_pi/2022/01/17/1642407689bf3d940769258929b3565711013af06b_thumbnail_405x552.jpg,47,111,"['Black ', 'Sexy ', 'Plain ', 'Ruched ', 'Thongs ', 'Triangle ', 'Halter ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '80% Polyamide, 20% Elastane ', 'Lined ']",,,
SHEIN VCAY Allover Print Shirred Waist Shorts,0,//img.ltwebstatic.com/images3_pi/2022/07/01/1656643246dbf65835a2a6b42034f7a056c3c80cff_thumbnail_405x552.jpg,21,256,"['Teal Blue ', 'Casual ', 'Floral, Slogan ', 'Round Neck ', 'Short Sleeve ', 'Regular Sleeve ', 'Regular ', 'Regular Fit ', 'Medium Stretch ', 'Fabric ', '60% Polyester, 35% Viscose, 5% Elastane ', 'Machine wash, do not dry clean ', 'No ']",,,
Floral Ruched Halter One Piece Swimsuit,0,//img.ltwebstatic.com/images3_pi/2021/07/19/16266611268dd4deed2b21961fbcf8136f3408c1c9_thumbnail_405x552.jpg,72,180,"['Black ', 'Boho ', 'Floral, All Over Print ', 'Top ', 'Round Neck ', 'Ruffle ', 'Half Sleeve ', 'Flounce Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN WYWH Scoop Neck Ditsy Floral Tee,0,//img.ltwebstatic.com/images3_pi/2021/05/10/16206334494f9c3200bfca1ae7c74d5fe330213f7d_thumbnail_405x552.jpg,22,87,"['White ', 'Sexy ', 'Plain ', 'Regular ', 'Pullovers ', 'Boat Neck ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '88% Viscose, 12% Polyamide ', 'Machine wash or professional dry clean ', 'Yes ']",,,
SHEIN Essnce Solid Halter Neck Bodycon Dress,0,//img.ltwebstatic.com/images3_pi/2022/08/29/1661741797f5914bcdaa76594f571228be5a497087_thumbnail_405x552.jpg,41,218,"['Blue and White ', 'Cute ', 'Ditsy Floral ', 'Ring ', 'Thongs ', 'Triangle ', 'Spaghetti Strap ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ', 'Lined ']",,,
SHEIN VCAY Ditsy Floral Split Thigh Skirt,0,//img.ltwebstatic.com/images3_pi/2022/05/17/1652757953e649513b7389fb38d17666f2dd5ea3cc_thumbnail_405x552.jpg,50,117,"['Black ', 'Sexy ', 'Plain ', 'Short ', 'Fabric ', 'Machine wash or professional dry clean ']",,,
SHEIN VCAY Allover Print Flounce Sleeve Blouse,0,//img.ltwebstatic.com/images3_pi/2023/05/22/168473369874c978a76aa4783a1869828048b0d6e0_thumbnail_405x552.jpg,22,143,"['Multicolor ', 'Casual ', 'Geometric ', 'Top ', 'Scoop Neck ', 'Cap Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Solid Wide Leg Pants,0,//img.ltwebstatic.com/images3_pi/2022/01/13/16420737625a51d4db2644768d75406077cc773a24_thumbnail_405x552.jpg,33,205,"['Black ', 'Plain ', 'Skinny ', 'Zipper Fly ', 'Button, Pocket, Zipper ', 'High Waist ', 'Long ', 'Skinny ', 'High Stretch ', 'Denim ', '70% Cotton, 28% Polyester, 2% Elastane ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN VCAY Notched Neck Block Stripe Belted Tank Romper,0,//img.ltwebstatic.com/images3_pi/2022/02/14/164481824033ac22669404c3e2e74d899a63da713f_thumbnail_405x552.jpg,62,92,"['Dark Wash ', 'Plain ', 'Button Front ', 'High Waist ', 'Long ', 'Regular Fit ', 'Straight ', 'Non-Stretch ', 'Denim ', '86% Cotton, 8% Viscose, 6% Polyester ', 'Machine wash, do not dry clean ', 'No ']",,,
SHEIN SXY Allover Print High Waist Pencil Skirt,0,//img.ltwebstatic.com/images3_pi/2021/12/07/16388565237071d3203e8def80f5d3c1ef9bedf4c0_thumbnail_405x552.jpg,53,166,"['Multicolor ', 'Casual ', 'Plain ', 'Cami, Tank ', 'Round Neck, Stand Collar, Straps ', 'Sleeveless ', 'Natural ', 'Regular Fit ', '4 Piece Set ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Essnce High Waist Straight Leg Jeans,0,//img.ltwebstatic.com/images3_pi/2021/10/19/16346359832a87976eb554ff7f1f25ac4ddf3dd75b_thumbnail_405x552.jpg,45,168,"['Black and White ', 'Casual ', 'All Over Print ', 'Top ', 'Round Neck ', 'Ruffle, Button, Cut Out, Tiered Layer ', 'Short Sleeve ', 'Flounce Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Privé High Waist Button Detail Pants,0,//img.ltwebstatic.com/images3_pi/2022/05/25/1653441750e0ad84bc5e2337cb8ef8db7343264d46_thumbnail_405x552.jpg,15,127,"['Multicolor ', 'Boho ', 'All Over Print ', 'Frill, Ruffle Hem ', 'Round Neck ', 'Smock ', 'Short Sleeve ', 'Puff Sleeve ', 'High Waist ', 'Flounce ', 'Long ', 'Loose ', 'Non-Stretch ', 'Fabric ', '97% Polyester, 3% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN VCAY Dalmatian Print Wide Leg Belted Jumpsuit,0,//img.ltwebstatic.com/images3_pi/2022/08/01/16593323920db6659253064f7c9648f32abddf006a_thumbnail_405x552.jpg,38,109,"['Multicolor ', 'Casual ', 'Plain ', 'Spaghetti Strap ', 'Rib-Knit ', 'Sleeveless ', 'Crop ', 'Slim Fit ', 'High Stretch ', 'Fabric ', '100% Viscose ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear 2pcs Solid Contrast Binding Tee,0,//img.ltwebstatic.com/images3_pi/2021/12/13/16393906926b4dc6ad985b63efec71b784a82f84c4_thumbnail_405x552.jpg,6,231,"['Dark Wash ', 'Plain ', 'Straight Leg ', 'Zipper Fly ', 'Pocket, Raw Hem, Ripped ', 'High Waist ', 'Short ', 'Skinny ', 'High Stretch ', 'Denim ', '70% Cotton, 28% Polyester, 2% Elastane ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN Clasi Floral Print Flounce Sleeve Blouse,0,//img.ltwebstatic.com/images3_pi/2022/06/23/16559494346ada1910bf817553bf1f0977b14190c9_thumbnail_405x552.jpg,46,83,"['Multicolor ', 'Casual ', 'Striped ', 'Top ', 'Round Neck ', 'Ruffle, Contrast Lace, Button ', 'Cap Sleeve ', 'Flounce Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '50% Cotton, 45% Viscose, 5% Linen ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Stripe Pattern Lantern Sleeve Sweater,0,//img.ltwebstatic.com/images3_pi/2021/07/06/16255488465b87724b9fbfcef9160931befb94ef2d_thumbnail_405x552.jpg,54,180,"['Multicolor ', 'Casual ', 'Colorblock ', 'Asymmetrical Neck ', 'Asymmetrical ', 'Short Sleeve ', 'Regular Sleeve ', 'Regular ', 'Regular Fit ', 'Slight Stretch ', 'Knitted Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Slogan Graphic Kangaroo Pocket Drawstring Thermal Hoodie,0,//img.ltwebstatic.com/images3_pi/2023/06/29/16880022379d37cfbd4ae3e444bc8bf5a06c850c58_thumbnail_405x552.jpg,5,120,"['Grey ', 'Casual ', 'Plain ', 'Pullovers ', 'Round Neck ', 'Long Sleeve ', 'Regular Sleeve ', 'Long ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
